,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,DAY_OF_YEAR
772,1610612766,1610612752,0,12.0
773,1610612765,1610612737,1,12.0
774,1610612754,1610612758,0,12.0
775,1610612738,1610612762,1,12.0
776,1610612748,1610612744,0,12.0
777,1610612763,1610612751,1,12.0
778,1610612750,1610612756,0,12.0
779,1610612760,1610612753,1,12.0
780,1610612742,1610612745,1,12.0
781,1610612747,1610612755,0,12.0
782,1610612757,1610612759,0,12.0
783,1610612753,1610612744,1,12.0
784,1610612752,1610612737,0,12.0
785,1610612749,1610612741,1,12.0
786,1610612743,1610612746,1,12.0
787,1610612766,1610612740,1,12.0
788,1610612739,1610612747,0,12.0
789,1610612765,1610612757,0,12.0
790,1610612755,1610612748,1,12.0
791,1610612751,1610612762,1,12.0
792,1610612741,1610612761,1,12.0
793,1610612745,1610612764,1,12.0
794,1610612760,1610612738,0,12.0
795,1610612742,1610612750,1,12.0
796,1610612754,1610612757,1,11.0
797,1610612745,1610612763,0,11.0
798,1610612737,1610612740,0,11.0
799,1610612753,1610612760,1,11.0
800,1610612758,1610612756,0,11.0
801,1610612752,1610612762,0,11.0
802,1610612743,1610612738,0,11.0
803,1610612755,1610612761,0,11.0
804,1610612744,1610612759,0,11.0
805,1610612750,1610612749,1,11.0
806,1610612766,1610612742,1,11.0
807,1610612739,1610612765,1,11.0
808,1610612764,1610612747,1,11.0
809,1610612755,1610612742,1,11.0
810,1610612737,1610612763,1,11.0
811,1610612751,1610612757,1,11.0
812,1610612739,1610612743,1,11.0
813,1610612752,1610612764,1,11.0
814,1610612761,1610612747,0,11.0
815,1610612748,1610612760,1,11.0
816,1610612745,1610612754,0,11.0
817,1610612759,1610612740,0,11.0
818,1610612762,1610612746,1,11.0
819,1610612756,1610612741,1,11.0
820,1610612758,1610612738,0,11.0
821,1610612753,1610612765,0,11.0
822,1610612766,1610612737,1,11.0
823,1610612739,1610612755,0,11.0
824,1610612764,1610612743,0,11.0
825,1610612751,1610612742,0,11.0
826,1610612752,1610612757,1,11.0
827,1610612745,1610612756,0,11.0
828,1610612750,1610612747,1,11.0
829,1610612759,1610612760,1,11.0
830,1610612762,1610612741,1,11.0
831,1610612744,1610612738,0,11.0
832,1610612758,1610612749,0,11.0
833,1610612746,1610612761,0,11.0
834,1610612754,1610612763,0,11.0
835,1610612753,1610612751,0,11.0
836,1610612748,1610612765,1,11.0
837,1610612740,1610612756,0,11.0
838,1610612739,1610612746,1,11.0
839,1610612737,1610612757,1,11.0
840,1610612755,1610612743,0,11.0
841,1610612760,1610612766,0,11.0
842,1610612759,1610612750,0,11.0
843,1610612744,1610612764,1,11.0
844,1610612758,1610612741,1,11.0
845,1610612762,1610612749,0,11.0
846,1610612747,1610612761,0,11.0
847,1610612751,1610612752,1,10.0
848,1610612765,1610612746,0,10.0
849,1610612738,1610612742,0,10.0
850,1610612753,1610612755,0,10.0
851,1610612737,1610612754,1,10.0
852,1610612740,1610612745,1,10.0
853,1610612760,1610612763,0,10.0
854,1610612756,1610612747,1,10.0
855,1610612748,1610612750,0,10.0
856,1610612741,1610612739,1,10.0
857,1610612759,1610612754,0,10.0
858,1610612744,1610612749,1,10.0
859,1610612743,1610612761,0,10.0
860,1610612762,1610612758,1,10.0
861,1610612757,1610612764,1,10.0
862,1610612753,1610612750,1,10.0
863,1610612737,1610612746,1,10.0
864,1610612738,1610612765,1,10.0
865,1610612748,1610612739,1,10.0
866,1610612745,1610612742,0,10.0
867,1610612763,1610612752,1,10.0
868,1610612740,1610612766,0,10.0
869,1610612759,1610612762,1,10.0
870,1610612756,1610612761,0,10.0
871,1610612747,1610612764,1,10.0
872,1610612755,1610612751,0,10.0
873,1610612743,1610612744,0,10.0
874,1610612766,1610612738,0,10.0
875,1610612765,1610612741,0,10.0
876,1610612748,1610612756,0,10.0
877,1610612749,1610612737,1,10.0
878,1610612745,1610612747,1,10.0
879,1610612750,1610612760,1,10.0
880,1610612740,1610612753,0,10.0
881,1610612742,1610612752,0,10.0
882,1610612759,1610612761,0,10.0
883,1610612762,1610612757,1,10.0
884,1610612758,1610612743,0,10.0
885,1610612746,1610612764,1,10.0
886,1610612766,1610612751,0,10.0
887,1610612754,1610612739,0,10.0
888,1610612753,1610612756,0,10.0
889,1610612763,1610612740,1,10.0
890,1610612760,1610612749,0,10.0
891,1610612744,1610612746,1,10.0
892,1610612765,1610612737,1,10.0
893,1610612755,1610612741,1,10.0
894,1610612748,1610612745,1,10.0
895,1610612750,1610612757,1,10.0
896,1610612742,1610612762,1,10.0
897,1610612759,1610612747,1,10.0
898,1610612743,1610612744,1,10.0
899,1610612758,1610612752,0,10.0
900,1610612738,1610612751,1,9.0
901,1610612749,1610612756,1,9.0
902,1610612764,1610612754,1,9.0
903,1610612745,1610612763,1,9.0
904,1610612760,1610612762,0,9.0
905,1610612739,1610612761,1,9.0
906,1610612743,1610612740,1,9.0
907,1610612746,1610612752,0,9.0
908,1610612742,1610612758,1,9.0
909,1610612766,1610612759,1,9.0
910,1610612748,1610612755,1,9.0
911,1610612763,1610612753,1,9.0
912,1610612750,1610612757,1,9.0
913,1610612747,1610612744,1,9.0
914,1610612765,1610612754,1,9.0
915,1610612755,1610612739,1,9.0
916,1610612764,1610612737,0,9.0
917,1610612761,1610612753,0,9.0
918,1610612741,1610612749,0,9.0
919,1610612740,1610612762,1,9.0
920,1610612760,1610612750,0,9.0
921,1610612743,1610612745,1,9.0
922,1610612756,1610612752,1,9.0
923,1610612737,1610612741,1,9.0
924,1610612738,1610612763,1,9.0
925,1610612751,1610612748,0,9.0
926,1610612761,1610612765,0,9.0
927,1610612742,1610612744,1,9.0
928,1610612759,1610612758,0,9.0
929,1610612746,1610612747,1,9.0
930,1610612739,1610612766,0,9.0
931,1610612753,1610612754,0,9.0
932,1610612755,1610612752,1,9.0
933,1610612745,1610612762,0,9.0
934,1610612749,1610612748,1,9.0
935,1610612740,1610612758,1,9.0
936,1610612743,1610612760,0,9.0
937,1610612756,1610612757,1,9.0
938,1610612764,1610612765,1,9.0
939,1610612738,1610612737,1,9.0
940,1610612761,1610612751,1,9.0
941,1610612745,1610612746,0,9.0
942,1610612750,1610612744,1,9.0
943,1610612747,1610612742,0,9.0
944,1610612739,1610612750,0,9.0
945,1610612753,1610612754,1,9.0
946,1610612751,1610612761,0,9.0
947,1610612748,1610612741,1,9.0
948,1610612763,1610612759,1,9.0
949,1610612749,1610612766,1,9.0
950,1610612760,1610612758,0,9.0
951,1610612752,1610612755,0,8.0
952,1610612756,1610612762,0,8.0
953,1610612754,1610612738,1,8.0
954,1610612766,1610612765,0,8.0
955,1610612745,1610612746,0,8.0
956,1610612744,1610612742,0,8.0
957,1610612757,1610612743,0,8.0
958,1610612747,1610612740,0,8.0
959,1610612765,1610612738,0,8.0
960,1610612737,1610612761,1,8.0
961,1610612739,1610612764,1,8.0
962,1610612748,1610612759,1,8.0
963,1610612741,1610612763,0,8.0
964,1610612749,1610612751,0,8.0
965,1610612743,1610612758,1,8.0
966,1610612766,1610612761,1,8.0
967,1610612754,1610612760,0,8.0
968,1610612753,1610612745,1,8.0
969,1610612764,1610612759,0,8.0
970,1610612752,1610612748,0,8.0
971,1610612750,1610612755,0,8.0
972,1610612756,1610612740,0,8.0
973,1610612762,1610612742,1,8.0
974,1610612747,1610612746,0,8.0
975,1610612765,1610612739,1,8.0
976,1610612751,1610612738,0,8.0
977,1610612741,1610612737,1,8.0
978,1610612750,1610612763,1,8.0
979,1610612760,1610612756,0,8.0
980,1610612757,1610612744,0,8.0
981,1610612758,1610612743,0,8.0
982,1610612766,1610612748,0,7.0
983,1610612751,1610612764,0,7.0
984,1610612740,1610612742,0,7.0
985,1610612749,1610612755,0,7.0
986,1610612746,1610612745,1,7.0
987,1610612753,1610612737,0,7.0
988,1610612738,1610612765,0,7.0
989,1610612754,1610612764,1,7.0
990,1610612752,1610612751,0,7.0
991,1610612741,1610612758,1,7.0
992,1610612763,1610612757,0,7.0
993,1610612750,1610612761,0,7.0
994,1610612760,1610612759,0,7.0
995,1610612756,1610612745,1,7.0
996,1610612744,1610612743,0,7.0
997,1610612747,1610612762,1,7.0
998,1610612737,1610612739,1,7.0
999,1610612748,1610612742,0,7.0
1000,1610612755,1610612738,0,7.0
1001,1610612749,1610612754,1,7.0
1002,1610612750,1610612766,1,7.0
1003,1610612740,1610612763,0,7.0
1004,1610612756,1610612746,1,7.0
1005,1610612764,1610612765,1,7.0
1006,1610612751,1610612758,1,7.0
1007,1610612752,1610612760,0,7.0
1008,1610612741,1610612759,1,7.0
1009,1610612749,1610612757,0,7.0
1010,1610612740,1610612761,1,7.0
1011,1610612743,1610612753,1,7.0
1012,1610612762,1610612745,1,7.0
1013,1610612746,1610612744,1,7.0
1014,1610612738,1610612737,1,6.0
1015,1610612754,1610612750,0,6.0
1016,1610612757,1610612752,1,6.0
1017,1610612766,1610612763,0,6.0
1018,1610612764,1610612758,0,6.0
1019,1610612740,1610612759,0,6.0
1020,1610612755,1610612739,1,6.0
1021,1610612761,1610612743,0,6.0
1022,1610612748,1610612751,1,6.0
1023,1610612741,1610612760,1,6.0
1024,1610612742,1610612746,0,6.0
1025,1610612744,1610612747,1,6.0
1026,1610612756,1610612753,1,6.0
1027,1610612765,1610612766,0,6.0
1028,1610612754,1610612739,0,6.0
1029,1610612755,1610612760,1,6.0
1030,1610612737,1610612759,0,6.0
1031,1610612738,1610612743,1,6.0
1032,1610612741,1610612750,1,6.0
1033,1610612762,1610612753,1,6.0
1034,1610612765,1610612763,0,6.0
1035,1610612764,1610612751,1,6.0
1036,1610612740,1610612748,0,6.0
1037,1610612745,1610612761,0,6.0
1038,1610612742,1610612746,1,6.0
1039,1610612756,1610612749,1,6.0
1040,1610612744,1610612752,0,6.0
1041,1610612739,1610612759,1,6.0
1042,1610612766,1610612741,0,6.0
1043,1610612760,1610612761,0,6.0
1044,1610612762,1610612744,1,6.0
1045,1610612757,1610612747,1,6.0
1046,1610612758,1610612750,1,6.0
1047,1610612755,1610612756,0,6.0
1048,1610612737,1610612754,1,6.0
1049,1610612751,1610612738,0,6.0
1050,1610612763,1610612746,1,6.0
1051,1610612740,1610612745,1,6.0
1052,1610612742,1610612765,1,6.0
1053,1610612743,1610612752,1,6.0
1054,1610612747,1610612749,0,6.0
1055,1610612757,1610612753,0,6.0
1056,1610612758,1610612750,0,6.0
1057,1610612766,1610612761,0,6.0
1058,1610612764,1610612748,0,6.0
1059,1610612741,1610612756,0,6.0
1060,1610612760,1610612744,0,6.0
1061,1610612762,1610612752,1,6.0
1062,1610612741,1610612755,0,5.0
1063,1610612750,1610612765,1,5.0
1064,1610612743,1610612751,1,5.0
1065,1610612739,1610612754,1,5.0
1066,1610612753,1610612738,0,5.0
1067,1610612742,1610612737,1,5.0
1068,1610612745,1610612740,0,5.0
1069,1610612746,1610612749,0,5.0
1070,1610612753,1610612763,0,5.0
1071,1610612766,1610612748,0,5.0
1072,1610612764,1610612756,0,5.0
1073,1610612747,1610612752,1,5.0
1074,1610612757,1610612749,0,5.0
1075,1610612758,1610612760,1,5.0
1076,1610612766,1610612739,0,5.0
1077,1610612765,1610612738,0,5.0
1078,1610612754,1610612741,0,5.0
1079,1610612761,1610612737,1,5.0
1080,1610612759,1610612745,1,5.0
1081,1610612762,1610612751,1,5.0
1082,1610612743,1610612740,0,5.0
1083,1610612742,1610612755,1,5.0
1084,1610612757,1610612760,0,5.0
1085,1610612759,1610612748,0,5.0
1086,1610612765,1610612750,0,5.0
1087,1610612761,1610612741,1,5.0
1088,1610612737,1610612756,1,5.0
1089,1610612744,1610612758,1,5.0
1090,1610612746,1610612747,1,5.0
1091,1610612754,1610612753,0,5.0
1092,1610612755,1610612764,0,5.0
1093,1610612738,1610612766,1,5.0
1094,1610612752,1610612763,0,5.0
1095,1610612745,1610612739,1,5.0
1096,1610612742,1610612760,0,5.0
1097,1610612762,1610612743,1,5.0
1098,1610612758,1610612751,1,5.0
1099,1610612747,1610612757,1,5.0
1100,1610612765,1610612740,0,5.0
1101,1610612749,1610612764,1,5.0
1102,1610612761,1610612748,1,5.0
1103,1610612741,1610612753,1,5.0
1104,1610612750,1610612743,1,5.0
1105,1610612759,1610612744,0,5.0
1106,1610612756,1610612751,1,5.0
1107,1610612739,1610612740,1,5.0
1108,1610612754,1610612746,1,5.0
1109,1610612755,1610612763,1,5.0
1110,1610612738,1610612748,1,5.0
1111,1610612752,1610612758,1,5.0
1112,1610612737,1610612761,0,5.0
1113,1610612745,1610612744,0,5.0
1114,1610612760,1610612757,1,5.0
1115,1610612737,1610612747,1,4.0
1116,1610612766,1610612746,0,4.0
1117,1610612741,1610612757,1,4.0
1118,1610612765,1610612739,1,4.0
1119,1610612753,1610612742,1,4.0
1120,1610612749,1610612743,0,4.0
1121,1610612750,1610612762,1,4.0
1122,1610612756,1610612759,1,4.0
1123,1610612740,1610612738,0,4.0
1124,1610612742,1610612754,1,4.0
1125,1610612755,1610612758,1,4.0
1126,1610612748,1610612761,0,4.0
1127,1610612763,1610612764,1,4.0
1128,1610612744,1610612751,1,4.0
1129,1610612753,1610612765,1,4.0
1130,1610612766,1610612747,1,4.0
1131,1610612737,1610612738,1,4.0
1132,1610612740,1610612743,0,4.0
1133,1610612748,1610612746,1,4.0
1134,1610612745,1610612757,0,4.0
1135,1610612763,1610612762,1,4.0
1136,1610612760,1610612754,0,4.0
1137,1610612759,1610612741,1,4.0
1138,1610612756,1610612750,1,4.0
1139,1610612749,1610612752,1,4.0
1140,1610612755,1610612747,1,4.0
1141,1610612744,1610612750,1,4.0
1142,1610612739,1610612749,1,4.0
1143,1610612754,1610612766,0,4.0
1144,1610612753,1610612746,0,4.0
1145,1610612737,1610612758,1,4.0
1146,1610612748,1610612752,1,4.0
1147,1610612751,1610612743,0,4.0
1148,1610612741,1610612761,1,4.0
1149,1610612759,1610612763,0,4.0
1150,1610612762,1610612756,0,4.0
1151,1610612757,1610612742,0,4.0
1152,1610612755,1610612740,1,4.0
1153,1610612765,1610612743,0,4.0
1154,1610612761,1610612766,1,4.0
1155,1610612764,1610612746,0,4.0
1156,1610612738,1610612758,1,4.0
1157,1610612751,1610612747,0,4.0
1158,1610612745,1610612759,0,4.0
1159,1610612744,1610612742,1,4.0
1160,1610612757,1610612750,0,4.0
1161,1610612739,1610612752,1,4.0
1162,1610612740,1610612754,1,4.0
1163,1610612760,1610612741,0,4.0
1164,1610612756,1610612762,1,4.0
1165,1610612752,1610612746,1,3.0
1166,1610612764,1610612738,0,3.0
1167,1610612748,1610612747,1,3.0
1168,1610612753,1610612741,1,3.0
1169,1610612761,1610612757,0,3.0
1170,1610612766,1610612737,0,3.0
1171,1610612759,1610612755,0,3.0
1172,1610612742,1610612763,1,3.0
1173,1610612750,1610612751,1,3.0
1174,1610612743,1610612765,1,3.0
1175,1610612744,1610612762,1,3.0
1176,1610612749,1610612758,1,3.0
1177,1610612739,1610612760,1,3.0
1178,1610612756,1610612754,1,3.0
1179,1610612766,1610612760,1,3.0
1180,1610612753,1610612747,0,3.0
1181,1610612755,1610612746,0,3.0
1182,1610612737,1610612748,1,3.0
1183,1610612738,1610612757,0,3.0
1184,1610612764,1610612761,0,3.0
1185,1610612749,1610612741,1,3.0
1186,1610612759,1610612751,0,3.0
1187,1610612743,1610612763,0,3.0
1188,1610612762,1610612765,1,3.0
1189,1610612744,1610612745,1,3.0
1190,1610612752,1610612740,0,3.0
1191,1610612742,1610612756,0,3.0
1192,1610612744,1610612754,0,3.0
1193,1610612755,1610612753,1,3.0
1194,1610612764,1610612751,0,3.0
1195,1610612737,1610612750,1,3.0
1196,1610612738,1610612766,0,3.0
1197,1610612748,1610612757,1,3.0
1198,1610612741,1610612739,1,3.0
1199,1610612749,1610612763,1,3.0
1200,1610612742,1610612761,1,3.0
1201,1610612759,1610612760,1,3.0
1202,1610612762,1610612745,0,3.0
1203,1610612743,1610612746,1,3.0
1204,1610612758,1610612765,0,3.0
1205,1610612747,1610612754,0,3.0
1206,1610612752,1610612750,0,3.0
1207,1610612744,1610612765,1,3.0
1208,1610612738,1610612740,1,3.0
1209,1610612752,1610612766,0,3.0
1210,1610612764,1610612755,1,3.0
1211,1610612739,1610612751,1,3.0
1212,1610612763,1610612741,1,3.0
1213,1610612746,1610612754,1,3.0
1214,1610612737,1610612749,1,3.0
1215,1610612753,1610612757,0,3.0
1216,1610612748,1610612761,1,3.0
1217,1610612742,1610612760,1,3.0
1218,1610612759,1610612756,0,3.0
1219,1610612747,1610612762,1,3.0
1220,1610612765,1610612756,0,2.0
1221,1610612758,1610612745,0,2.0
1222,1610612750,1610612744,1,2.0
1223,1610612743,1610612762,0,2.0
1224,1610612749,1610612761,0,2.0
1225,1610612764,1610612757,0,2.0
1226,1610612737,1610612752,0,2.0
1227,1610612751,1610612740,1,2.0
1228,1610612748,1610612755,0,2.0
1229,1610612760,1610612739,0,2.0
1230,1610612738,1610612741,1,2.0
1231,1610612759,1610612746,1,2.0
1232,1610612743,1610612747,1,2.0
1233,1610612742,1610612753,1,2.0
1234,1610612766,1610612753,0,2.0
1235,1610612765,1610612761,1,2.0
1236,1610612754,1610612756,0,2.0
1237,1610612755,1610612738,1,2.0
1238,1610612741,1610612744,0,2.0
1239,1610612748,1610612737,1,2.0
1240,1610612759,1610612739,0,2.0
1241,1610612763,1610612742,0,2.0
1242,1610612758,1610612745,1,2.0
1243,1610612749,1610612744,1,2.0
1244,1610612763,1610612750,1,2.0
1245,1610612740,1610612746,1,2.0
1246,1610612751,1610612760,0,2.0
1247,1610612743,1610612757,1,2.0
1248,1610612754,1610612738,0,2.0
1249,1610612755,1610612766,0,2.0
1250,1610612764,1610612753,1,2.0
1251,1610612737,1610612748,0,2.0
1252,1610612752,1610612742,1,2.0
1253,1610612759,1610612745,0,2.0
1254,1610612762,1610612739,0,2.0
1255,1610612741,1610612751,0,2.0
1256,1610612758,1610612747,1,2.0
1257,1610612764,1610612760,1,2.0
1258,1610612761,1610612756,0,2.0
1259,1610612741,1610612765,1,2.0
1260,1610612763,1610612744,1,2.0
1261,1610612740,1610612750,1,2.0
1262,1610612746,1610612743,1,2.0
1263,1610612766,1610612749,1,2.0
1264,1610612765,1610612762,1,2.0
1265,1610612738,1610612754,1,2.0
1266,1610612752,1610612759,1,2.0
1267,1610612745,1610612755,0,2.0
1268,1610612757,1610612751,1,2.0
1269,1610612758,1610612739,0,2.0
1270,1610612751,1610612759,1,1.0
1271,1610612746,1610612737,1,1.0
1272,1610612753,1610612764,0,1.0
1273,1610612761,1610612740,1,1.0
1274,1610612745,1610612750,0,1.0
1275,1610612760,1610612743,0,1.0
1276,1610612742,1610612741,1,1.0
1277,1610612744,1610612739,1,1.0
1278,1610612757,1610612758,1,1.0
1279,1610612747,1610612763,0,1.0
1280,1610612746,1610612763,0,1.0
1281,1610612766,1610612749,1,1.0
1282,1610612765,1610612753,1,1.0
1283,1610612754,1610612762,1,1.0
1284,1610612738,1610612752,1,1.0
1285,1610612756,1610612748,0,1.0
1286,1610612755,1610612759,1,1.0
1287,1610612751,1610612749,0,1.0
1288,1610612761,1610612762,1,1.0
1289,1610612741,1610612764,1,1.0
1290,1610612745,1610612742,0,1.0
1291,1610612760,1610612750,0,1.0
1292,1610612743,1610612758,1,1.0
1293,1610612747,1610612737,1,1.0
1294,1610612757,1610612739,0,1.0
1295,1610612752,1610612738,1,1.0
1296,1610612763,1610612765,1,1.0
1297,1610612740,1610612744,1,1.0
1298,1610612756,1610612746,1,1.0
1299,1610612766,1610612765,1,1.0
1300,1610612753,1610612755,0,1.0
1301,1610612764,1610612745,0,1.0
1302,1610612738,1610612759,0,1.0
1303,1610612754,1610612751,0,1.0
1304,1610612742,1610612744,1,1.0
1305,1610612749,1610612761,0,1.0
1306,1610612750,1610612760,1,1.0
1307,1610612743,1610612762,0,1.0
1308,1610612757,1610612748,0,1.0
1309,1610612758,1610612737,0,1.0
1310,1610612739,1610612763,0,1.0
1311,1610612761,1610612759,1,1.0
1312,1610612752,1610612754,1,1.0
1313,1610612740,1610612756,0,1.0
1314,1610612747,1610612758,1,1.0
1315,1610612755,1610612745,1,1.0
1316,1610612764,1610612766,1,1.0
1317,1610612751,1610612763,0,1.0
1318,1610612741,1610612753,1,1.0
1319,1610612749,1610612765,0,1.0
1320,1610612740,1610612762,0,1.0
1321,1610612742,1610612743,1,1.0
1322,1610612744,1610612748,1,1.0
1323,1610612757,1610612737,1,1.0
1324,1610612746,1610612750,0,1.0
1325,1610612761,1610612752,1,52.0
1326,1610612738,1610612753,1,52.0
1327,1610612739,1610612754,1,52.0
1328,1610612758,1610612748,1,52.0
1329,1610612766,1610612756,0,52.0
1330,1610612760,1610612742,0,52.0
1331,1610612747,1610612750,1,52.0
1332,1610612749,1610612740,1,52.0
1333,1610612765,1610612759,1,52.0
1334,1610612764,1610612741,0,52.0
1335,1610612751,1610612746,0,52.0
1336,1610612745,1610612743,0,52.0
1337,1610612762,1610612744,0,52.0
1338,1610612738,1610612756,1,52.0
1339,1610612754,1610612741,0,52.0
1340,1610612758,1610612742,0,52.0
1341,1610612745,1610612748,0,52.0
1342,1610612739,1610612737,0,52.0
1343,1610612761,1610612746,1,52.0
1344,1610612763,1610612759,1,52.0
1345,1610612760,1610612752,1,52.0
1346,1610612762,1610612750,1,52.0
1347,1610612747,1610612757,1,52.0
1348,1610612751,1610612755,0,52.0
1349,1610612753,1610612749,0,52.0
1350,1610612764,1610612739,1,52.0
1351,1610612765,1610612752,0,52.0
1352,1610612754,1610612766,0,52.0
1353,1610612738,1610612746,0,52.0
1354,1610612741,1610612737,1,52.0
1355,1610612763,1610612747,1,52.0
1356,1610612756,1610612760,1,52.0
1357,1610612757,1610612762,0,52.0
1358,1610612758,1610612742,1,52.0
1359,1610612753,1610612749,0,52.0
1360,1610612748,1610612764,1,52.0
1361,1610612761,1610612755,0,52.0
1362,1610612745,1610612747,0,52.0
1363,1610612750,1610612752,0,52.0
1364,1610612740,1610612739,1,52.0
1365,1610612744,1610612743,0,52.0
1366,1610612758,1610612760,1,52.0
1367,1610612766,1610612745,1,52.0
1368,1610612737,1610612741,0,52.0
1369,1610612750,1610612738,1,52.0
1370,1610612759,1610612762,0,52.0
1371,1610612756,1610612763,0,52.0
1372,1610612757,1610612742,0,52.0
1373,1610612746,1610612751,0,52.0
1374,1610612748,1610612753,1,51.0
1375,1610612739,1610612761,1,51.0
1376,1610612764,1610612755,0,51.0
1377,1610612758,1610612763,0,51.0
1378,1610612760,1610612740,1,51.0
1379,1610612759,1610612765,1,51.0
1380,1610612741,1610612754,1,51.0
1381,1610612746,1610612743,0,51.0
1382,1610612752,1610612737,1,51.0
1383,1610612749,1610612738,1,51.0
1384,1610612756,1610612744,0,51.0
1385,1610612747,1610612751,0,51.0
1386,1610612762,1610612742,1,51.0
1387,1610612754,1610612745,1,51.0
1388,1610612753,1610612740,0,51.0
1389,1610612755,1610612737,0,51.0
1390,1610612748,1610612765,1,51.0
1391,1610612752,1610612764,0,51.0
1392,1610612742,1610612749,0,51.0
1393,1610612743,1610612766,0,51.0
1394,1610612756,1610612760,1,51.0
1395,1610612762,1610612750,1,51.0
1396,1610612744,1610612763,1,51.0
1397,1610612747,1610612759,0,51.0
1398,1610612737,1610612753,0,51.0
1399,1610612738,1610612739,1,51.0
1400,1610612749,1610612745,1,51.0
1401,1610612760,1610612743,1,51.0
1402,1610612758,1610612746,0,51.0
1403,1610612748,1610612754,1,51.0
1404,1610612752,1610612765,1,51.0
1405,1610612740,1610612757,1,51.0
1406,1610612742,1610612750,1,51.0
1407,1610612747,1610612756,0,51.0
1408,1610612738,1610612755,0,51.0
1409,1610612741,1610612745,1,51.0
1410,1610612763,1610612760,0,51.0
1411,1610612762,1610612766,1,51.0
1412,1610612744,1610612758,1,51.0
1413,1610612746,1610612759,0,51.0
1414,1610612765,1610612748,1,50.0
1415,1610612763,1610612757,0,50.0
1416,1610612758,1610612759,1,50.0
1417,1610612741,1610612747,1,50.0
1418,1610612750,1610612742,1,50.0
1419,1610612756,1610612766,1,50.0
1420,1610612765,1610612745,0,50.0
1421,1610612738,1610612752,1,50.0
1422,1610612751,1610612753,0,50.0
1423,1610612761,1610612744,1,50.0
1424,1610612760,1610612746,1,50.0
1425,1610612749,1610612739,0,50.0
1426,1610612762,1610612764,0,50.0
1427,1610612753,1610612748,0,50.0
1428,1610612737,1610612743,0,50.0
1429,1610612738,1610612744,0,50.0
1430,1610612740,1610612749,1,50.0
1431,1610612762,1610612759,0,50.0
1432,1610612750,1610612747,1,50.0
1433,1610612757,1610612766,1,50.0
1434,1610612758,1610612763,0,50.0
1435,1610612754,1610612765,1,50.0
1436,1610612751,1610612755,1,50.0
1437,1610612745,1610612752,0,50.0
1438,1610612756,1610612764,1,50.0
1439,1610612739,1610612745,1,50.0
1440,1610612753,1610612737,0,50.0
1441,1610612755,1610612748,0,50.0
1442,1610612742,1610612747,0,50.0
1443,1610612749,1610612754,1,50.0
1444,1610612760,1610612740,0,50.0
1445,1610612759,1610612766,0,50.0
1446,1610612743,1610612750,0,50.0
1447,1610612762,1610612746,1,50.0
1448,1610612757,1610612763,0,50.0
1449,1610612758,1610612764,1,50.0
1450,1610612751,1610612761,1,50.0
1451,1610612752,1610612744,0,50.0
1452,1610612757,1610612756,0,50.0
1453,1610612739,1610612748,1,50.0
1454,1610612754,1610612744,0,50.0
1455,1610612761,1610612758,1,50.0
1456,1610612737,1610612745,0,50.0
1457,1610612738,1610612749,1,50.0
1458,1610612763,1610612755,1,50.0
1459,1610612742,1610612766,1,50.0
1460,1610612743,1610612764,1,50.0
1461,1610612746,1610612756,1,50.0
1462,1610612752,1610612749,0,49.0
1463,1610612765,1610612751,0,49.0
1464,1610612760,1610612742,0,49.0
1465,1610612759,1610612740,1,49.0
1466,1610612757,1610612750,0,49.0
1467,1610612747,1610612753,1,49.0
1468,1610612746,1610612753,1,49.0
1469,1610612764,1610612762,0,49.0
1470,1610612739,1610612758,1,49.0
1471,1610612748,1610612741,1,49.0
1472,1610612763,1610612745,1,49.0
1473,1610612755,1610612744,1,49.0
1474,1610612759,1610612743,0,49.0
1475,1610612766,1610612758,1,49.0
1476,1610612754,1610612742,1,49.0
1477,1610612737,1610612751,0,49.0
1478,1610612761,1610612752,1,49.0
1479,1610612745,1610612749,0,49.0
1480,1610612750,1610612739,0,49.0
1481,1610612740,1610612765,1,49.0
1482,1610612760,1610612747,0,49.0
1483,1610612756,1610612738,1,49.0
1484,1610612755,1610612762,0,49.0
1485,1610612763,1610612747,1,49.0
1486,1610612759,1610612743,1,49.0
1487,1610612766,1610612755,0,49.0
1488,1610612739,1610612741,1,49.0
1489,1610612765,1610612764,0,49.0
1490,1610612754,1610612752,1,49.0
1491,1610612748,1610612749,1,49.0
1492,1610612761,1610612760,0,49.0
1493,1610612745,1610612751,1,49.0
1494,1610612763,1610612742,0,49.0
1495,1610612750,1610612762,0,49.0
1496,1610612740,1610612743,0,49.0
1497,1610612744,1610612757,1,49.0
1498,1610612758,1610612753,1,49.0
1499,1610612746,1610612738,1,49.0
1500,1610612742,1610612751,0,49.0
1501,1610612759,1610612752,0,49.0
1502,1610612747,1610612738,1,49.0
1503,1610612766,1610612755,0,49.0
1504,1610612765,1610612760,0,49.0
1505,1610612754,1610612764,1,49.0
1506,1610612748,1610612763,0,49.0
1507,1610612741,1610612743,1,49.0
1508,1610612749,1610612739,1,49.0
1509,1610612750,1610612737,0,49.0
1510,1610612756,1610612759,1,49.0
1511,1610612744,1610612753,1,49.0
1512,1610612757,1610612746,0,49.0
1513,1610612739,1610612762,0,48.0
1514,1610612737,1610612766,0,48.0
1515,1610612761,1610612764,1,48.0
1516,1610612745,1610612740,1,48.0
1517,1610612752,1610612743,0,48.0
