,GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9,VISITOR_TEAM_ID,VISITOR_P1,VISITOR_P2,VISITOR_P3,VISITOR_P4,VISITOR_P5,VISITOR_P6,VISITOR_P7,VISITOR_P8,VISITOR_P9,DAY,WEEK,MONTH,HOME_TEAM_WINS
930,22100800,1610612757,203463,1629014,203468,203994,1630570,1629604,203503,1628372,1626159,1610612749,201950,203507,1628960,203114,1626171,1628978,1626192,202328,1629623,36.0,5.0,2.0,0
931,22100801,1610612758,1630169,203090,203084,1630558,1626158,1629002,1627741,1627745,203458,1610612760,1630581,1629647,1630544,1629660,1630197,1629603,1630177,1629026,202324,36.0,5.0,2.0,1
932,22100802,1610612741,201942,1630245,202696,1629744,1629750,1628972,1630792,1628396,1628035,1610612755,202699,203552,1630178,203954,1627777,201980,1627788,203083,1630198,37.0,5.0,2.0,0
933,22100803,1610612750,1626157,1630162,1626156,201976,1629020,1630183,1627736,1629162,1629675,1610612765,1630180,1630191,203924,202709,1628402,1630165,1628977,1626168,203482,37.0,5.0,2.0,1
934,22100804,1610612743,203115,203932,1628420,203999,1627854,1630192,201145,1630538,202326,1610612751,202681,1630560,201988,201933,1627761,201949,1630556,1630549,1628971,37.0,5.0,2.0,1
935,22100805,1610612739,201567,200765,1628386,1626224,1630596,1630171,1629731,1629164,1630205,1610612754,1630537,1628470,1630613,203200,1627734,1626208,1629052,1629048,202362,37.0,5.0,2.0,1
936,22100806,1610612753,1630175,1630591,1628976,1628964,1630532,203914,1629643,203082,1629021,1610612738,1628369,201143,1627759,1629684,1629057,1626196,203935,203471,1629641,37.0,5.0,2.0,0
937,22100807,1610612742,1627827,203493,203939,1628973,1629029,1630182,1628373,203504,1627737,1610612737,1629027,1628381,1628989,1629631,201568,203992,203991,1626153,1630168,37.0,5.0,2.0,1
938,22100808,1610612745,1626174,1629645,1630224,1630256,1629726,1630578,1630528,1630231,1629717,1610612740,1627742,1628404,1628984,1630529,1629637,202685,1629638,1630631,1629109,37.0,5.0,2.0,0
939,22100809,1610612746,202694,1629611,202704,1629599,1626181,203496,1628379,1627826,201586,1610612749,201950,203114,203507,1626171,1626192,202083,1628978,202328,203918,37.0,5.0,2.0,0
940,22100810,1610612766,1630163,1628970,1626179,1626162,1629023,203486,202397,202330,1630176,1610612761,1627783,1628384,1627832,1629018,1630567,1628449,1630173,1630625,203920,38.0,6.0,2.0,0
941,22100811,1610612764,1628988,1628398,1629060,1630557,203915,1630166,203484,1628418,1626149,1610612748,200768,202710,1629130,1629216,1629622,1628389,200782,1628997,203473,38.0,6.0,2.0,0
942,22100812,1610612741,203897,201942,202696,1630245,1629632,1629750,1628972,1628396,1629744,1610612756,1626164,1628969,203109,101108,1629028,201580,1629661,203901,1630188,38.0,6.0,2.0,0
943,22100813,1610612760,1629652,1629647,1630544,1629026,1630581,202324,1629660,1629603,1630177,1610612744,201939,203952,1629673,202691,1626172,1630228,203490,1627814,1627780,38.0,6.0,2.0,0
944,22100814,1610612762,1628378,202711,1626220,201144,1628962,203903,1630235,202355,1629672,1610612752,1629628,203944,1629011,202692,203095,1630193,1629629,203457,1630167,38.0,6.0,2.0,1
945,22100815,1610612755,202699,1629680,1630178,203954,203552,1627777,201980,203083,1627788,1610612756,101108,1628969,1626164,203109,1629028,1629661,201580,203901,1630188,39.0,6.0,2.0,0
946,22100816,1610612737,1628989,1629027,1629631,1626153,201568,203991,203992,1628381,1630168,1610612754,1630537,202362,1626208,1629048,1629052,1628470,1630613,1630678,1627763,39.0,6.0,2.0,1
947,22100817,1610612751,1628971,1628975,1630561,1630560,1630549,201949,201988,1627761,201933,1610612738,1627759,203935,1629057,1628369,201143,203471,1629684,1626196,1630174,39.0,6.0,2.0,0
948,22100818,1610612763,1629001,1629630,1630217,1628991,203937,1629634,1629723,1630533,203500,1610612746,203496,1628392,1629611,1629599,202704,201587,1626181,202694,1628379,39.0,6.0,2.0,1
949,22100819,1610612740,1629637,1627742,1630529,1628984,202685,1630230,1630631,1630530,1629109,1610612745,1629645,1630224,1626174,1630256,1629726,1630578,1630231,1630528,1629717,39.0,6.0,2.0,1
950,22100820,1610612742,1629029,1627827,203493,1628973,203504,1630182,203939,1628467,1628373,1610612765,1630180,203924,1630191,202709,1628977,1628402,1630165,203482,1626168,39.0,6.0,2.0,1
951,22100821,1610612743,203115,203932,203999,1628420,1630538,1630192,201145,203210,1627854,1610612752,1629628,203944,203095,201959,202692,202689,1630579,1630193,1629629,39.0,6.0,2.0,1
952,22100822,1610612747,203076,2544,1628370,1629659,201566,1626169,1630559,2772,202340,1610612749,201950,203507,203114,1626171,1628960,1626192,1628978,202328,202083,39.0,6.0,2.0,0
953,22100823,1610612757,1629014,1629604,203994,1626159,203463,1628372,1630570,1630535,1629833,1610612753,1630175,203914,1630532,1628976,1629643,203082,1628964,201577,1629649,39.0,6.0,2.0,0
954,22100824,1610612758,1628368,1629002,203084,1630558,1627745,1630186,203458,1629663,203090,1610612750,1626157,1630162,1626156,201976,1629020,1630183,1627736,1627752,1629162,39.0,6.0,2.0,0
955,22100825,1610612739,1630596,1628386,1629636,1627747,1630171,201567,200765,1626224,1629731,1610612759,1627749,1629640,1628401,1627751,1630170,203926,1630563,1628380,1629022,40.0,6.0,2.0,1
956,22100826,1610612766,1628970,1626179,1630163,1626162,1629023,203486,202397,1630208,1630539,1610612741,203897,1629632,201942,202696,1629750,1628972,1628396,1630792,1629744,40.0,6.0,2.0,0
957,22100827,1610612760,1629660,1629652,1629026,1630177,1630197,1630581,1629647,1630544,202324,1610612761,1627783,1628384,1627832,1629018,1630567,1628449,1630173,1630625,203920,40.0,6.0,2.0,0
958,22100828,1610612762,1628378,202711,1626220,203903,202355,201144,1630235,1628962,1629672,1610612744,1629673,201939,203952,1627814,1630228,1626172,1627780,1630541,1629308,40.0,6.0,2.0,1
959,22100829,1610612757,1629604,1629014,1626159,203994,203463,1628372,1630535,1630570,1629833,1610612747,203076,2544,202340,1628370,1626169,1629659,2772,201961,1630559,40.0,6.0,2.0,1
960,22100830,1610612758,203084,1628368,1630558,1627734,203087,203200,1629002,1626158,1627745,1610612750,1630162,1626156,1626157,1629020,1630183,1627736,1629162,1627752,1629675,40.0,6.0,2.0,1
961,22100831,1610612765,1630180,1628977,202709,203924,1628402,203585,203482,1630191,1630165,1610612763,1629630,1630217,203500,203937,1628991,1629001,1630533,1629723,1629634,41.0,6.0,2.0,0
962,22100832,1610612764,1628398,203484,1630166,203526,1630557,1630264,1629060,1628418,1630216,1610612751,202681,1630560,201988,201949,201933,1630556,1630549,1628971,1628975,41.0,6.0,2.0,1
963,22100833,1610612740,203468,202685,1627742,1628984,1630529,1630631,1629109,1629637,202066,1610612748,200768,1628389,202710,1629216,1629622,200782,1629130,203473,1630209,41.0,6.0,2.0,0
964,22100834,1610612745,1630256,1629645,1630224,1626174,1629726,1630231,1630578,1630528,1628021,1610612761,1629018,1628384,1630567,1627783,1628449,1630201,1630625,203920,1630173,41.0,6.0,2.0,0
965,22100835,1610612742,1627827,1629029,1628973,203493,1628467,203939,1630182,203504,1628373,1610612746,1626181,202704,202694,1629611,1628379,201587,1627826,1629599,203496,41.0,6.0,2.0,1
966,22100836,1610612756,1628969,101108,1626164,203109,1629028,1629661,201580,202687,1630688,1610612749,201950,203114,203507,1626171,1628960,1629623,1626192,1629670,202083,41.0,6.0,2.0,1
967,22100837,1610612744,201939,1630228,203952,202691,1629673,202357,1626172,1627814,1627780,1610612752,203944,1629656,203095,1629011,202692,202689,201959,1629629,1630193,41.0,6.0,2.0,0
968,22100838,1610612765,1630180,1630191,1630165,203924,1628977,1630595,202709,203482,203585,1610612766,1628970,1626179,1630163,1626162,1629023,1626149,203486,1630547,1630208,42.0,6.0,2.0,0
969,22100839,1610612754,1627741,1630169,1629052,1630537,1630188,202684,1630613,202362,1630543,1610612739,1627747,1628386,200765,1630171,1630596,201567,1629731,1626224,1630205,42.0,6.0,2.0,0
970,22100840,1610612755,202699,203954,1630178,1629680,1627788,1629003,1627777,201980,1630194,1610612760,1629647,1630197,202324,1629652,1630581,1629026,1630544,1629660,1630177,42.0,6.0,2.0,1
971,22100841,1610612737,1629027,1628989,203992,1629631,201568,203991,1628381,1630168,1626153,1610612759,1629640,1627749,1630563,1630170,1627751,203926,1628380,1630200,1629022,42.0,6.0,2.0,0
972,22100842,1610612738,203935,1627759,1629057,1628369,201143,1628401,1629684,1630202,1630573,1610612743,203999,203932,203115,1630267,1630192,201145,1630538,203085,203210,42.0,6.0,2.0,1
973,22100843,1610612741,1630245,201942,203897,202696,1629750,1629632,1628396,1628972,1630792,1610612750,1630162,1626157,201976,1626156,1629020,1627736,1630183,1629162,1627752,42.0,6.0,2.0,1
974,22100844,1610612762,1628378,1626220,202711,202355,201144,1630235,203903,1628962,1629672,1610612753,1630175,1628976,1630532,1628964,203914,1630591,203082,1629643,1629649,42.0,6.0,2.0,1
975,22100845,1610612757,1626159,1629014,1628404,203994,203463,1629604,1630535,1630570,1630190,1610612752,203944,1629656,203095,201959,202689,202692,1629011,1629629,1630193,43.0,6.0,2.0,1
976,22100846,1610612766,1626179,1630163,1628970,203486,1626149,1629023,1626162,1630547,1630550,1610612763,1629630,1629634,1630217,1628991,1630533,1629723,1626145,203937,1629001,43.0,6.0,2.0,0
977,22100847,1610612764,1630557,1628398,203484,203526,1630166,1628418,1629060,202397,1630264,1610612758,1628368,1627734,203084,203090,203200,1630558,1628978,1629002,1626158,43.0,6.0,2.0,0
978,22100848,1610612740,1630529,203468,1627742,202685,1628984,1629637,1630631,1626195,202066,1610612759,1627749,1629640,1630170,1629022,1627751,203926,1629111,1630200,1630563,43.0,6.0,2.0,0
979,22100849,1610612755,1630178,203954,202699,1629680,1627777,201980,1629003,1627788,1630194,1610612739,1629636,1628386,1630596,1630171,1627747,1626224,1629731,201567,202334,43.0,6.0,2.0,1
980,22100850,1610612761,1627783,1629018,1627832,1628384,1630567,203920,1628449,1630173,1630625,1610612743,203999,203932,201145,203115,1630538,1630267,203085,203210,1627854,43.0,6.0,2.0,0
981,22100851,1610612748,1628389,200768,202710,200782,1629130,1629216,1629639,1629622,203473,1610612751,202681,201988,1630560,1630556,1630549,1628971,201933,201949,1628975,43.0,6.0,2.0,1
982,22100852,1610612741,1630245,201942,1629632,202696,1628972,1627884,1630792,1629744,1629076,1610612760,1629652,1629647,1630581,1629026,1630544,1629676,1629660,1630598,1630197,43.0,6.0,2.0,1
983,22100853,1610612742,203493,1629029,1628973,1627827,203939,1628467,1630182,1628373,203504,1610612746,202704,202694,1629611,1627826,1629599,201587,1628379,1628392,203496,43.0,6.0,2.0,0
984,22100854,1610612744,201939,203952,202691,1626172,1630228,1629673,203490,1627814,202357,1610612747,2544,203076,201566,1629659,202340,1630559,1628370,1626169,2772,43.0,6.0,2.0,1
985,22100855,1610612756,1628969,1626164,101108,1629661,1629028,203109,1628470,203901,201580,1610612753,1630175,1630532,203914,1629643,1628976,1630591,1628964,203082,201577,43.0,6.0,2.0,1
986,22100856,1610612738,1628369,1627759,1629057,203935,1628401,1629684,201143,1630202,1630573,1610612737,203992,1629631,1629027,203991,1628989,201568,1630168,1626153,101150,44.0,6.0,2.0,1
987,22100857,1610612754,1630169,1627741,1629052,202362,1630188,1629048,202684,1630678,1630613,1610612750,1630162,1626156,1630183,201976,1629020,1629675,1626157,1627736,1629162,44.0,6.0,2.0,0
988,22100858,1610612764,1628398,203484,1630557,1630166,203526,1630264,202397,1628418,1629060,1610612765,1630180,202709,203924,1630191,1630595,1628977,1628963,203482,203585,45.0,7.0,2.0,1
989,22100859,1610612751,1628971,203552,201988,1630560,1630556,203083,201949,200746,1628975,1610612758,1628368,203200,203084,1628978,1630558,1627734,1626158,1629002,203090,45.0,7.0,2.0,1
990,22100860,1610612752,203944,203095,1629011,1629656,202692,202689,1630193,201959,1630167,1610612760,1629647,1630581,1630598,1630544,1629026,1629676,202324,1630197,1629660,45.0,7.0,2.0,0
991,22100861,1610612741,1630245,202696,201942,1629750,1629632,1628972,1627884,1629744,1628396,1610612759,1627749,1629640,1627751,203926,1629022,1630170,1630563,1628380,1628966,45.0,7.0,2.0,1
992,22100862,1610612749,203114,201950,1628960,1626171,201586,1629670,202083,1629623,202328,1610612757,1628404,1629014,1629604,1626159,203994,1630570,203463,1630190,1630535,45.0,7.0,2.0,0
993,22100863,1610612740,203468,1627742,202685,1630529,1628984,1629637,1629109,1630631,202066,1610612761,1627783,1627832,1629018,1628384,1628449,1630567,203920,1630173,201152,45.0,7.0,2.0,1
994,22100864,1610612743,203999,203115,203932,1630538,201145,1627854,1630267,203210,203085,1610612753,203914,1630591,1628976,1630532,1629643,1630175,203082,1628964,201577,45.0,7.0,2.0,1
995,22100865,1610612762,1628378,1626220,202711,203903,201144,203497,202355,1627863,1629672,1610612745,1629645,201569,1630224,1626174,1630231,1629726,1630256,203471,1630578,45.0,7.0,2.0,1
996,22100866,1610612746,1629611,202704,201587,202694,203496,1627826,1628392,1629599,203918,1610612744,201939,1630228,203952,202691,1629673,1627814,1626172,203490,1630541,45.0,7.0,2.0,1
997,22100867,1610612737,1629027,1629631,201568,1628989,203991,203992,1626153,1630168,101150,1610612739,1630596,1629636,1628386,1627747,1630171,201567,1629731,200765,1626224,46.0,7.0,2.0,1
998,22100868,1610612748,200768,202710,1628389,200782,1629216,1629622,1629130,1629312,1630209,1610612742,1628973,1629029,1627827,1628467,203939,203915,1630182,202722,1628425,46.0,7.0,2.0,0
999,22100869,1610612755,1630178,202699,1629003,203954,1629680,1627777,201980,1627788,1630194,1610612738,1628369,1627759,1628401,1629684,1630174,1628464,201143,1630202,1630573,46.0,7.0,2.0,0
1000,22100870,1610612749,201950,203507,203114,1626171,1629623,1629670,201586,1628960,1630572,1610612754,1627741,1630169,1630678,1626208,1629052,1629048,202362,1630188,202684,46.0,7.0,2.0,1
1001,22100871,1610612750,1626157,1629020,1630183,1626156,201976,1630162,1629162,1627736,1629675,1610612766,1628970,1626179,1630163,203486,1626149,1629023,1626162,1630550,1630547,46.0,7.0,2.0,1
1002,22100872,1610612740,203468,1627742,1630529,1629637,202685,1628984,1626195,202066,203503,1610612763,1626145,203500,1630217,1629723,1628991,1629634,1629001,1630533,203937,46.0,7.0,2.0,0
1003,22100873,1610612756,1626164,101108,1628969,203109,1629028,1629661,201580,203901,1628470,1610612746,202704,1629611,1627826,202694,201587,1629599,1628379,203496,1628392,46.0,7.0,2.0,1
1004,22100874,1610612753,1630591,1630532,1629643,1628976,1628964,1630175,203914,1629678,203082,1610612737,1629631,203992,201568,1629027,1628989,203991,1630168,1626153,101150,47.0,7.0,2.0,0
1005,22100875,1610612738,1629684,1628369,1627759,1628401,201143,1630174,1628464,1630202,1630573,1610612765,1630595,1630180,202709,1630191,203924,1628963,1630165,203482,1628977,47.0,7.0,2.0,0
1006,22100876,1610612754,1627741,1630169,1630678,202362,1629052,1630188,202684,1630613,1629048,1610612764,1628398,203484,203526,1630166,1630557,1628418,202397,1630264,1630216,47.0,7.0,2.0,1
1007,22100877,1610612752,203944,1629656,203095,202692,201959,1629011,1630193,202689,1629629,1610612751,201988,203552,201949,1630560,1628971,203083,200746,201933,1628975,47.0,7.0,2.0,0
1008,22100878,1610612741,201942,1630245,1629632,202696,1629750,1628972,1627884,1629744,1628396,1610612758,1628368,1627734,203200,203084,203090,1628978,1629002,1626158,1626168,47.0,7.0,2.0,1
1009,22100879,1610612763,1629630,1630217,203500,1629634,1628991,1630533,1626145,1629001,1629723,1610612757,1628404,203994,1629014,1626159,1629604,203463,1630190,1630535,1630570,47.0,7.0,2.0,0
1010,22100880,1610612750,1626157,1626156,1630162,1630183,201976,1627736,1629020,1629162,1629675,1610612761,1627783,1629018,1630567,1628384,1628449,1630173,201152,203920,1630625,47.0,7.0,2.0,0
1011,22100881,1610612760,1630581,1629647,1630544,1630598,1630197,1630177,1629676,202324,1630249,1610612759,1627749,1629640,1630170,1627751,1629022,203926,1628380,1626196,1630563,47.0,7.0,2.0,0
1012,22100882,1610612756,1626164,1628969,1629661,1629028,1628470,203109,1628988,101108,201580,1610612745,203471,201569,1630224,1630578,1630256,1630231,1629726,1628021,1630528,47.0,7.0,2.0,1
1013,22100883,1610612744,201939,203952,202691,1626172,1627780,203490,1629673,1630228,202357,1610612743,203999,1628420,203932,1627854,203085,203115,201145,203210,1630538,47.0,7.0,2.0,0
1014,22100884,1610612747,2544,201566,1629659,1628370,1630559,2772,1626169,203076,2730,1610612762,1628378,202711,1626220,203497,201144,203903,202355,1627863,1630235,47.0,7.0,2.0,1
1015,22100885,1610612766,1628970,1629023,1626149,1630163,1626162,1626179,1630550,203486,1630547,1610612748,202710,200768,1629130,200782,1628389,1629216,1630209,1629312,1629622,48.0,7.0,2.0,0
1016,22100886,1610612740,203468,1627742,202685,1630529,203503,1629637,1628984,202066,1629109,1610612742,1629029,1627827,1628973,203915,1628467,1630182,203939,202722,1628425,48.0,7.0,2.0,0
1017,22100887,1610612749,203507,201950,203114,1629670,1626171,201586,202083,1629623,1630572,1610612755,202699,1630178,1627777,203954,1627788,1629680,201980,1629003,200794,48.0,7.0,2.0,0
1018,22100888,1610612746,1629611,202704,1629599,202694,1628392,1628379,1627826,201587,203496,1610612745,1629726,1630224,203471,1630256,1630528,1630231,1626174,1628021,1630578,48.0,7.0,2.0,1
1019,22100889,1610612765,203924,1630595,1628963,1630165,1630180,202709,1628977,203482,1630191,1610612739,1630596,1628386,1628374,1630171,200765,1629164,1629731,1626224,201567,55.0,8.0,2.0,1
1020,22100890,1610612751,1628971,203552,1630560,201949,201988,203083,1630556,200746,1629651,1610612738,1628369,201143,203935,1627759,1629684,1629057,1628401,1630202,1628464,55.0,8.0,2.0,0
1021,22100891,1610612741,201942,203897,202696,1630245,1629750,1627884,1629632,1628972,202684,1610612737,203992,1629027,1628989,201568,203991,1630168,1626153,1629631,101150,55.0,8.0,2.0,1
1022,22100892,1610612750,1626156,1630162,201976,1629020,1626157,1629675,1627752,1627736,1630183,1610612763,1629630,1628991,1630217,203500,1630533,1629634,1629001,1629723,203937,55.0,8.0,2.0,1
1023,22100893,1610612760,1630581,1628983,1630544,1629647,1629676,1630598,1630249,1630197,202324,1610612756,1626164,1628969,1629661,1629028,203109,1628988,1629013,1628470,201580,55.0,8.0,2.0,0
1024,22100894,1610612757,1629014,1628404,1630535,1630570,1629604,1626159,1629234,1630314,1630553,1610612744,201939,1630228,203952,202691,1629673,1627814,1627780,1629308,203490,55.0,8.0,2.0,0
1025,22100895,1610612758,1627734,1628368,203084,1630558,203200,1628978,203087,203090,1627745,1610612743,203999,203932,203115,1628420,203085,201145,1627854,1630538,203210,55.0,8.0,2.0,0
1026,22100896,1610612766,1626179,1626162,1628970,1630163,203486,1629023,1630550,1626149,1628998,1610612761,1630567,1627832,1629018,1627783,1630173,201152,1628449,203920,1630625,56.0,8.0,2.0,1
1027,22100897,1610612754,1627741,1630169,1629052,1627763,1630188,202362,1630543,1630678,1630613,1610612760,1628983,1630544,1629647,1630598,1629676,1630322,1630846,1630197,1630177,56.0,8.0,2.0,0
1028,22100898,1610612753,1628976,1629643,1630175,203914,1630532,1628964,1630181,203082,1630591,1610612745,1630224,201569,1630256,1626174,203471,1629726,1629645,1630231,1630578,56.0,8.0,2.0,1
1029,22100899,1610612764,1628398,203484,1630166,203526,1630557,1629655,202397,1629060,1628418,1610612759,1629640,1627749,1630170,1627751,1629022,203926,1628380,1630200,1628966,56.0,8.0,2.0,0
1030,22100900,1610612752,1629628,203095,203944,202692,1629011,1630579,1630193,1629629,1630167,1610612748,200768,1628389,202710,200782,1629639,1629216,1628997,1629130,1630209,56.0,8.0,2.0,0
1031,22100901,1610612750,1630162,1626157,1626156,1627752,1630183,201976,1629162,1629020,1629669,1610612755,201935,1630178,203954,202699,1629680,201980,1627788,1627777,200794,56.0,8.0,2.0,0
1032,22100902,1610612756,1628969,1626164,1629028,203109,1629661,1628470,1629013,203901,201580,1610612740,203468,1627742,202685,1630529,1628984,203503,1629637,1630230,1630631,56.0,8.0,2.0,0
1033,22100903,1610612762,1628378,203497,202711,1626220,201144,203903,1630235,1627863,202355,1610612742,1628973,1629029,203493,1627827,203939,203915,1628467,202722,1630182,56.0,8.0,2.0,1
1034,22100904,1610612747,2544,201566,1630559,2546,1629659,2730,1628370,2772,1626169,1610612746,1629611,1628379,202704,202694,1628392,1629599,203496,201587,1627826,56.0,8.0,2.0,0
1035,22100905,1610612765,202709,1630180,203924,1630191,1630595,203585,1630165,1628963,203482,1610612738,1628369,201143,1627759,203935,1630202,1629057,1629684,1628401,1630238,57.0,8.0,2.0,0
1036,22100906,1610612737,1629631,1629027,201568,203992,1628989,1630168,203991,1626153,1628995,1610612761,1627783,1627832,1629018,1630173,1628449,201152,1630567,1630201,203920,57.0,8.0,2.0,1
1037,22100907,1610612739,1629164,1630171,1630596,1628374,1628386,1626224,201567,1629731,1630612,1610612764,1628398,203484,1630557,203526,1629655,1630166,202397,1629060,1628418,57.0,8.0,2.0,1
1038,22100908,1610612748,200768,1628389,1629639,202710,1628997,1629216,200782,1629130,203473,1610612759,1630200,1628966,1630170,1626196,1629111,1629022,203926,1628380,1630563,57.0,8.0,2.0,1
1039,22100909,1610612741,201942,203897,1629632,202696,1629750,1630245,1627884,202684,1628972,1610612763,1629630,203500,1630533,203937,1630217,1628991,1629001,1626145,1629634,57.0,8.0,2.0,0
1040,22100910,1610612749,201950,203507,203114,1626171,202083,1628960,201586,1627761,1628975,1610612751,202681,201949,1628971,203083,203552,200746,201988,201609,1630560,57.0,8.0,2.0,0
1041,22100911,1610612743,203999,203932,1628420,203115,203085,201145,203210,1627854,1630538,1610612758,1628368,203084,1627734,203087,203200,1628978,1626168,203090,1630558,57.0,8.0,2.0,1
1042,22100912,1610612752,203944,1629628,203095,202692,1630193,1630579,1629011,1629629,1630167,1610612755,201935,1630178,203954,202699,1629680,1627777,201980,1627788,200794,58.0,8.0,2.0,0
1043,22100913,1610612756,1626164,1628969,1629661,1629028,203109,1628988,201580,1628470,1629013,1610612762,1628378,202711,203497,201144,1626220,203903,1627863,202355,200752,58.0,8.0,2.0,0
1044,22100914,1610612754,1627741,1630169,1629052,1627763,1630537,1630188,1630543,1629048,1630613,1610612738,1627759,203935,1628369,1629684,1629057,1628401,1630202,1628464,1629103,58.0,8.0,2.0,1
1045,22100915,1610612766,1628970,1626179,1630163,1628998,1629023,1626162,1626149,203486,1630550,1610612765,1630180,203924,1630595,1630165,1630191,1628977,203482,202709,203585,58.0,8.0,2.0,0
1046,22100916,1610612745,1630224,203471,1630256,1626174,201569,1629726,1630578,1630231,1630528,1610612746,202704,1627826,202694,1629611,1629599,203496,1628379,201587,1628392,58.0,8.0,2.0,0
1047,22100917,1610612744,201939,203952,1627780,1626172,1630541,203490,1629673,1630228,202357,1610612742,1629029,1627827,203493,1628973,203915,202722,1628467,203939,1630182,58.0,8.0,2.0,0
1048,22100918,1610612757,1628404,1629014,1629234,1629604,1630553,1630314,1630535,1630570,203463,1610612743,203210,203999,1627854,1630267,203932,1628420,203115,201145,203085,58.0,8.0,2.0,0
1049,22100919,1610612747,2544,2546,201566,1629659,1628370,2730,1630559,201961,1626169,1610612740,203468,1627742,1630529,1629637,202685,203503,1628984,1630230,1630631,58.0,8.0,2.0,0
1050,22100920,1610612739,1629164,1628374,1630596,1628386,1626224,1630171,201567,1629731,1630205,1610612750,1626156,1626157,1630162,201976,1629020,1627752,1630183,1627736,1629675,59.0,9.0,2.0,0
1051,22100921,1610612753,1628964,1630175,1628976,1630591,1630532,1629643,203914,1630181,1628365,1610612754,1627741,1630169,1629052,1630613,1630188,1630678,1629048,1630543,1626208,59.0,9.0,2.0,1
1052,22100922,1610612748,1629216,1629639,202710,1628389,200782,1628997,1629622,1629130,203473,1610612741,1630245,201942,203897,1629632,202696,1629750,1627884,202684,1628972,59.0,9.0,2.0,1
1053,22100923,1610612763,1629630,203500,1630217,1630533,203937,1629001,1628991,1626145,1629634,1610612759,1627749,1630170,1627751,1629640,203926,1629022,1628380,1630200,1628966,59.0,9.0,2.0,1
1054,22100924,1610612749,1628975,203507,203114,201950,1626171,1627761,1628960,1629670,202083,1610612766,1626179,1629023,1626162,1630163,1628970,1626149,203486,1628998,1630550,59.0,9.0,2.0,1
1055,22100925,1610612760,1628983,1630544,1630249,1629647,1630197,1630846,1629676,1630177,1630322,1610612758,1628368,203084,1627734,1626168,203200,1628978,1630558,203087,1627745,59.0,9.0,2.0,0
1056,22100926,1610612764,1630557,1628398,203484,203526,202397,1628418,1629060,1629655,203107,1610612765,203924,1630595,1630180,1630191,1630165,203482,1628977,202709,1628402,60.0,9.0,3.0,1
1057,22100927,1610612738,1628369,203935,1629057,201143,1628401,1629684,1630202,1630174,1627759,1610612737,1629027,1629631,203992,201568,1628989,203991,1626153,1630168,203476,60.0,9.0,3.0,1
1058,22100928,1610612761,1630201,1630567,1629018,1627783,201152,1628449,203920,1630173,1630625,1610612751,203552,1628971,201988,201949,200746,1629651,201933,1630560,201609,60.0,9.0,3.0,1
1059,22100929,1610612745,1630224,203471,1626174,1629726,201569,1630231,1630528,1630578,1630256,1610612746,1629611,202694,202704,1627826,1628392,201587,203496,1628379,1630527,60.0,9.0,3.0,0
1060,22100930,1610612750,1626157,1626156,1629162,1627736,1629020,1630183,201976,1627752,1629669,1610612744,201939,203952,1626172,1627780,1627814,1629673,1630228,1629308,203490,60.0,9.0,3.0,1
1061,22100931,1610612747,1628370,2544,201566,1629659,2546,1626169,203145,1630559,2730,1610612742,1627827,1629029,203493,1628973,1628467,203915,203939,202722,1630182,60.0,9.0,3.0,0
1062,22100932,1610612739,1628386,1629636,1628374,1630596,1630171,1626224,201567,1629164,1630205,1610612766,1628970,1628998,1626179,203486,1629023,1626162,1626149,202738,1630550,61.0,9.0,3.0,0
1063,22100933,1610612753,1628976,1630175,1630532,1628964,1630591,1629643,1630181,203082,1628365,1610612754,1627741,1627763,1630169,1630188,1629052,1630543,1630678,1630613,202362,61.0,9.0,3.0,0
1064,22100934,1610612755,201935,1630178,203954,202699,1629680,201980,1629003,1627777,200794,1610612752,1629628,203944,202692,203095,1629629,1629011,1630193,1630167,201959,61.0,9.0,3.0,1
1065,22100935,1610612745,1630224,1626174,1629726,1629645,1630231,1630528,1630578,1630256,1628021,1610612762,1628378,203497,1626220,202711,201144,203903,1627863,202355,200752,61.0,9.0,3.0,0
1066,22100936,1610612749,201950,203114,203507,1626171,202083,1628960,201586,1628975,1627761,1610612748,1628389,1629639,202710,1629216,200782,1629622,1629130,1628997,203473,61.0,9.0,3.0,1
1067,22100937,1610612740,203468,1627742,1630529,202685,1629637,203503,1628984,1630230,1630631,1610612758,1628368,1627734,203084,203087,1628978,203200,1630558,1626168,1627745,61.0,9.0,3.0,1
1068,22100938,1610612743,203999,203932,1627854,1628420,203115,203210,1630538,201145,203085,1610612760,1628983,1630544,1629676,1629647,1630197,1630249,1630322,1630177,1630846,61.0,9.0,3.0,0
1069,22100939,1610612756,1628969,1628988,1629028,203109,1629661,1628470,1629013,1626166,1630688,1610612757,1629604,1630570,1629014,1628404,1630190,1630553,1630535,1629234,203463,61.0,9.0,3.0,1
1070,22100940,1610612738,201143,1628369,1629057,1629684,203935,1628401,1630202,1628464,1630174,1610612763,1629630,1628991,1630217,203500,203937,1629634,1629001,1630533,1629723,62.0,9.0,3.0,1
1071,22100941,1610612751,203552,201142,1628971,201988,201609,200746,203083,1630560,201949,1610612748,1628997,1629622,1629639,1628389,1629216,1629130,203473,1629312,1630209,62.0,9.0,3.0,0
