GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9
22100526,1610612753,1630532,1628976,203914,1630181,204025,1629021,1629649,1629678,1630273
22100527,1610612764,1628398,203078,1629655,1630557,203484,202954,1630166,1630264,1630648
22100528,1610612743,203085,203999,201145,1628420,203932,1628432,203210,1627854,202326
22100529,1610612738,203935,1627759,1629057,1629684,1626196,201143,1629641,1630202,202329
22100530,1610612754,1627734,1627747,203200,1628470,1629052,1630613,1626167,1626208,1629048
22100531,1610612758,1630169,1628368,203084,1626158,1627741,1628963,1630558,1629002,1627745
22100532,1610612745,1626174,1629645,1630224,201569,1630256,1630528,1629717,1628021,1630231
22100533,1610612739,1628386,1630596,1630171,1628374,201567,1629164,1630698,1630205,1629731
22100534,1610612761,1627783,1627832,1628384,1629018,1628449,203920,1629139,1629004,1630551
22100535,1610612763,1629630,1630217,1628991,1626145,203500,203937,1629681,1629634,1630583
22100536,1610612760,1628983,1629652,1629026,1629660,1630598,1629676,1630197,202324,1628778
22100537,1610612762,1628378,203497,202711,1626220,203903,200752,1630235,1630215,202355
22100538,1610612747,201566,1628370,2544,1630559,202340,1626169,1629659,2772,2546
22100539,1610612749,201950,203507,1628960,1626192,1626171,201588,1629670,202326,202083
22100540,1610612765,1628977,1630180,1628476,1630568,1630199,1629620,1630695,1629873,1630691
22100541,1610612764,203078,1628398,203484,1630166,1630557,1630264,1629655,1629682,1628993
22100542,1610612751,201935,201142,201988,201949,1627761,1629651,1628971,200746,201933
22100543,1610612745,1630231,1630224,1628464,1630528,1628021,1629717,1630256,1629645,1630243
22100544,1610612762,1628378,1626220,202711,203497,201144,204060,203903,200752,1630215
22100545,1610612761,1627783,1627832,1628384,1630567,1628449,1629018,203920,1630173,1629139
22100546,1610612738,1627759,203935,203471,1629684,201143,1626196,1630202,203953,1630573
22100547,1610612739,1630596,1628374,1628386,1630205,201567,1630698,1629164,1629731,1630171
22100548,1610612758,1628368,1630169,1627741,203084,1627745,1628963,1630558,203458,1629002
22100549,1610612766,1628970,202397,1626179,1630163,1628998,202330,1626162,1629667,203486
22100550,1610612760,1630598,1630581,1630177,1629660,1630197,1629676,1629026,203488,202324
22100551,1610612747,2544,201566,1628370,2546,202340,1629659,1630559,1626169,2772
22100552,1610612755,1627788,202699,203552,203954,201980,1630198,1629003,1627777,203083
22100553,1610612764,203078,1628398,1630166,1629655,203484,1630557,202722,1628993,1630555
22100554,1610612751,201935,201142,201988,1629651,1628971,201949,1627761,201933,1630560
22100555,1610612741,201942,202696,1629632,203897,1628366,1627884,1628972,1630245,1628035
22100556,1610612749,203507,201950,1626171,203114,1628960,201588,1626192,202083,202326
22100557,1610612740,1628404,1627742,1628984,1630529,202685,1629638,202066,1629637,1630631
22100558,1610612742,1629029,1628973,1628467,203493,203939,203501,1627827,1630182,1627737
22100559,1610612744,203110,203952,201939,1627780,1629673,1626172,203490,202357,1627814
22100560,1610612757,1629014,1626181,1629642,1626204,203994,203496,203463,1628372,1630570
22100561,1610612746,1629599,1629875,1629611,202694,202339,1626159,202704,201586,1630553
22100562,1610612739,1630596,1628374,1629636,1628386,201567,1630205,1629685,1629164,1629731
22100563,1610612761,1630567,1627832,1629018,1628384,1627783,1628449,1630173,203920,1630551
22100564,1610612752,1629628,203944,202692,1629011,201959,1630193,203095,1629656,1630167
22100565,1610612740,1628404,1628984,202685,1630529,1627742,202066,1629638,1629637,1630631
22100566,1610612747,1628370,2544,201566,1629659,1630559,2730,202340,2772,2546
22100567,1610612766,1630163,1626179,202330,1628970,1629023,1626162,1629667,203486,1628998
22100568,1610612753,203914,1630532,1628964,203082,1630175,1628976,1629643,1630181,204025
22100569,1610612764,1628398,203484,1630166,203526,1630557,203078,1629655,202722,1628591
22100570,1610612738,1628369,1627759,203935,1629057,201143,203471,1629684,1626196,1629641
22100571,1610612754,1626208,1627734,1630613,202362,1626167,1629052,203200,1626147,1629958
22100572,1610612742,1627827,1628467,1629029,1628973,203493,203501,203939,1628425,1630182
22100573,1610612749,1629670,201950,203114,202083,203918,1630572,1626171,202326,1630606
22100574,1610612750,1626157,1630162,1626156,1629020,201976,1629669,1630183,1627736,1629675
22100575,1610612743,203115,203999,203932,1628420,203085,1630267,1630538,1628432,203210
22100576,1610612757,1626181,1629014,1629642,203994,203496,1626204,203463,1628372,1630570
22100577,1610612758,1630169,1628368,203084,1627741,1627745,1628963,1630558,203090,203458
22100578,1610612752,203095,203944,202692,1629628,1629011,1630193,201959,1630167,1629656
22100579,1610612763,1628991,1630533,1629630,1628415,203500,1629634,1629001,1626145,1629681
22100580,1610612740,1630529,1627742,1628404,202685,1628984,202066,1629638,1629109,1629637
22100581,1610612756,1628969,1629661,101108,1626164,1630188,1626166,203901,202687,1630688
22100582,1610612755,203552,202699,1629680,1627788,203954,1627777,201980,203083,1629718
22100583,1610612751,201142,201935,201988,1630560,1629651,1630561,201949,1628971,200746
22100584,1610612761,1627783,1627832,1629018,1628384,1630567,1628449,1630173,203920,1630551
22100585,1610612741,1628366,202696,203897,1629632,201942,1630245,1627884,1628972,1628396
22100586,1610612745,1629645,1630256,1629726,1630224,1626174,201569,1630528,1628021,1630231
22100587,1610612760,1630581,1628983,1629652,1630598,1630526,1630544,1630197,1629026,1629647
22100588,1610612743,203115,203999,203932,1628420,1630267,203210,203085,201145,1630538
22100589,1610612747,2544,1628370,201566,1629659,2546,202340,1626169,1630559,2772
22100590,1610612757,1626181,1629014,203496,203994,1629642,203463,1628372,1630570,203469
22100591,1610612746,202694,1629611,1630527,202704,1629599,201587,202339,1627826,1626159
22100592,1610612766,1628970,1626179,202330,1626162,1630163,1628998,1629023,1629667,203486
22100593,1610612765,1630180,1630595,1628977,1626168,1630165,202709,1630191,1628367,1630240
22100594,1610612754,1627734,1630613,1626208,202362,203200,1626167,1630537,1629052,203087
22100595,1610612738,1627759,1629057,1626196,1628369,203935,1629684,203471,201143,202683
22100596,1610612756,1626164,101108,1629028,1629661,1628969,203109,1626166,1630188,1628382
22100597,1610612746,1629599,1629611,201587,202339,202694,1627826,202704,201586,1630527
22100598,1610612753,1630175,1629643,203914,203082,1630532,1628964,1630181,204025,1630273
22100599,1610612761,1627783,1627832,1628384,1630567,1628449,1630173,203920,1629004,1630625
22100600,1610612745,1629726,1626174,1630231,1630528,201569,1629645,1630224,1630256,1628021
22100601,1610612760,1630581,1628983,1629652,1630526,1629647,1630544,1630598,1629026,202324
22100602,1610612751,201935,201142,201988,1629651,1630560,1627761,1630561,1630556,1630549
22100603,1610612742,1629029,1628467,1627827,203501,1628973,203939,1630182,203493,1628425
22100604,1610612744,201939,203952,1626172,2738,1629673,202691,203490,1627780,1629308
22100605,1610612757,203994,1629014,203496,1629642,203463,1629604,1628372,203503,1630570
22100606,1610612747,2544,1628370,201566,202340,2546,1630559,1629659,2772,1626169
22100607,1610612766,1628970,1626179,202330,1630163,1628998,1629023,203486,1629667,1630547
22100608,1610612765,1630595,1630180,1626168,202709,1628367,1628977,1630165,1630191,1630240
22100609,1610612738,1627759,1628369,1629057,1626196,1629684,203935,201143,203471,202683
22100610,1610612752,203944,1629011,202692,1629628,1629656,1630193,203095,1630167,201959
22100611,1610612758,1630169,1628368,203084,1627741,1629674,203458,1629002,1630558,1628963
22100612,1610612764,1628398,203915,203484,1630557,1626149,1629655,203526,1630166,1629060
22100613,1610612761,1627832,1628384,1627783,1628449,203920,1630173,1629139,1630551,1629004
22100614,1610612763,1629630,1630217,1630533,1629634,203937,1626145,1628991,1629723,1630214
22100615,1610612740,1627742,1628404,1628984,202685,1629638,1630529,1629637,202066,1630631
22100616,1610612746,1629599,202694,202704,1629611,202339,201587,201586,1630527,1627826
22100617,1610612765,1630180,1628977,202709,1630165,1630595,1630191,1630199,1626168,1630240
22100618,1610612754,1627734,1627747,1628470,203200,1629052,1626167,202362,1627763,1630613
22100619,1610612755,1630178,202699,203552,203954,1627788,203083,1629680,1627777,201980
22100620,1610612764,1628398,203915,203484,1630557,203526,1626149,1630166,1629655,202722
22100621,1610612737,1628989,1628381,1629027,203992,201568,1629631,1630168,1626153,1627789
22100622,1610612752,1629628,203944,202692,203095,1629011,203457,1629656,1630193,1630167
22100623,1610612759,1627749,1627854,1627751,1630563,1629022,1629640,1628966,1630170,1629111
22100624,1610612762,1626220,202711,203903,1629672,1628378,201144,1627756,204060,1630235
22100625,1610612741,203897,201942,1628366,202696,1629632,1630245,1628035,1628972,1628396
22100626,1610612758,1630169,203084,1628368,1628963,1627741,1629002,1630558,203458,203090
22100627,1610612749,203507,203114,1628960,1626171,202083,1629670,1628978,201588,1626192
22100628,1610612763,1628991,1630217,1629630,1629723,1629634,203937,1630533,1626145,1629001
22100629,1610612740,1628404,1627742,1628984,1630529,202685,1629638,1629637,1630631,202066
22100630,1610612751,201935,1630560,1628971,1628975,1630556,1630549,1630561,200794,1627761
22100631,1610612743,201145,203999,1630267,203932,203085,203115,1630538,1628420,1630192
22100632,1610612766,1628970,1626179,202330,1630163,203486,1628998,1629023,1629667,202397
22100633,1610612765,1626168,1630180,1630595,202709,1630165,1628977,1628367,1630191,1630199
22100634,1610612754,1627747,203200,1627734,1626167,1630537,1628470,1626208,1629052,202362
22100635,1610612755,202699,1630178,203552,203954,1629680,1627788,1627777,203083,1630198
22100636,1610612748,200768,202710,200782,1629639,1630209,1628997,1629622,1629130,203473
22100637,1610612741,1630245,202696,201942,1629632,1628972,1628366,1628035,1629744,1628396
22100638,1610612759,1627749,1627751,1629640,1629022,1630170,203926,1628966,1627854,1629111
22100639,1610612763,1629630,1630533,1630217,1628991,203500,1629723,1629634,203937,1626145
22100640,1610612758,203084,1628368,1628963,1627741,1630169,1630558,1629056,1629002,203458
22100641,1610612749,203114,203507,1626171,202083,1628960,201588,1626192,1628978,203918
22100642,1610612764,1628398,203915,203484,1630557,1626149,1630166,203526,1629060,1628988
22100643,1610612737,1629027,1629631,1628989,1628381,201568,1630168,1626153,1627789,101150
22100644,1610612751,201935,1630556,1630560,201988,1630549,201933,1628971,1627761,201142
22100645,1610612748,202710,200768,1629639,200782,1629622,1630209,203473,1629130,1628997
22100646,1610612760,1628983,1630581,1629652,1629647,1630526,1630544,1629660,202324,1629603
22100647,1610612738,1628369,203471,1627759,1629057,201143,1626196,1629684,1630202,202683
22100648,1610612759,1627749,1629640,1630170,1629111,1628401,203926,1628966,1629022,1629234
22100649,1610612743,1630538,201145,203999,1628432,1630267,1630192,203932,203115,1628420
22100650,1610612742,1629029,1628973,204001,1630182,203501,1627827,1628467,203493,1628425
22100651,1610612758,1629056,203084,1627741,1630558,1628368,1629002,203090,1626158,1627745
22100652,1610612750,1626157,1630162,201976,1629669,1629020,1627736,1626156,1630183,1629675
22100653,1610612743,203999,1630538,203115,203932,1628420,201145,1630267,1628432,1630192
22100654,1610612738,203471,1628369,1627759,201143,1629684,202683,1630174,1626196,1630202
22100655,1610612752,1629628,203944,1630193,202692,1629011,203095,1629656,201959,1630167
22100656,1610612764,203078,1630557,1628398,203484,203915,203526,1626149,1629060,1628418
22100657,1610612739,1630596,1629636,1628386,1630171,1628374,1626224,201567,1629685,1629164
22100658,1610612763,1629630,1630217,1628991,1629723,203500,203937,1629634,1626145,1630533
22100659,1610612746,202694,201587,1629599,202704,1627826,1629611,202339,1628392,1630527
22100660,1610612737,1629027,1628989,1630168,1629631,1628381,201568,1626153,101150,1627789
22100661,1610612753,1630532,1629643,203914,1630175,201577,1630591,203082,1628964,1630181
22100662,1610612748,202710,1629639,1628389,1629622,200782,1629216,1628997,1629130,203473
22100663,1610612742,1629029,1628973,1627827,203501,204001,203939,1630182,1628467,1628373
22100664,1610612759,1629640,1627749,1628401,1627751,1630170,203926,1628966,1629022,1629111
22100665,1610612747,2544,1629659,201566,2772,202340,1628370,1626169,2730,1630559
22100666,1610612752,203944,203095,1629628,202689,201959,1629011,1629656,202692,1630193
22100667,1610612744,201939,203952,1630228,1626172,202691,203490,1629673,202357,1629308
22100668,1610612755,1630178,202699,203552,203954,1627777,1627788,1630198,203083,1629718
22100669,1610612764,203078,203915,203484,1628398,1626149,1630166,1629060,1630557,1629655
22100670,1610612737,1628989,1629027,1630168,1629631,1628381,201568,1626153,101150,203476
22100671,1610612738,1627759,203471,1628369,201143,1626196,1629684,202683,1629641,1630202
22100672,1610612748,1629216,200782,1628389,1628997,1629622,1629130,1629657,203473,202710
22100673,1610612741,1630245,1629632,202696,201942,1628972,1629744,1627936,1628396,1628035
22100674,1610612749,203114,1626171,203507,201588,1628960,1626192,201950,202083,1628978
22100675,1610612742,1629029,1627827,204001,1628973,203501,1628467,203493,203939,1630182
22100676,1610612759,1627749,1628401,1627751,1629022,1629640,1630170,203926,1628966,1629234
22100677,1610612762,203497,202711,1626220,201144,204060,203903,1630235,1627863,1628962
22100678,1610612743,1628420,203932,203115,203999,201145,1628432,1630538,1630192,1630267
22100679,1610612758,1629056,1628368,203084,1626158,1628963,1630558,1629002,1627741,1627745
22100680,1610612747,2544,2546,1628370,201566,1629659,1630559,202340,1626169,2772
22100681,1610612752,1629011,203944,1629628,203095,1629656,1630193,202692,202689,1630167
22100682,1610612742,1629029,1628973,204001,1627827,203501,1628467,203493,203939,1630182
22100683,1610612744,201939,203952,2738,1626172,1629673,202691,1627780,1630228,1629308
22100684,1610612766,1628970,1626179,202330,1628998,1629023,1630163,1626162,203486,1630547
22100685,1610612753,203914,1630532,1630591,1629643,1630175,1628964,1628976,1629649,203082
22100686,1610612755,1630178,202699,1627788,203954,1627777,1629718,1630198,203083,1629646
22100687,1610612737,1628989,1629027,1629631,1626153,203991,1630168,1628381,1628995,101150
22100688,1610612738,1628369,1627759,1629057,1629684,201143,1629641,203471,1630202,1626196
22100689,1610612764,203078,203915,1630166,203484,1626149,1629060,1630557,1628418,202722
22100690,1610612749,203507,203114,1626171,1626192,201950,201588,1628978,1628960,202083
22100691,1610612759,1627749,1627751,1628401,1629640,203926,1630170,1628966,1629022,1629234
22100692,1610612743,203999,203115,203932,1628420,201145,1630267,1627854,1630192,1630538
22100693,1610612762,203497,204060,1626220,203903,202711,201144,200752,1630235,1629672
22100694,1610612744,201939,203952,1626172,1629673,203490,1627780,1627814,202357,1630228
22100695,1610612739,1629636,1630596,1630171,1628386,201567,1626224,1628374,1630205,1629731
22100696,1610612749,203114,1626171,201950,201588,1626192,1628978,1629670,202083,203918
22100697,1610612756,101108,1626164,1628969,202687,1629661,203109,201580,1629013,1626166
22100698,1610612752,1629628,203944,202692,203095,203457,1629656,1630193,1629011,1630167
22100699,1610612764,203078,203915,1630166,1630557,1628398,203484,1628418,1629060,202722
22100700,1610612748,1629130,202710,1628389,1629216,200782,1629622,1628997,203473,1629657
22100701,1610612753,1630532,1630591,1630175,1629643,1628976,1629649,1629021,1629678,1628964
22100702,1610612761,1627832,1628384,1627783,1630567,1629018,1628449,1630173,1630625,1630551
22100703,1610612766,1628970,1630163,1629023,1626179,1628998,1626162,203486,1630547,202397
22100704,1610612759,1627751,1627749,1629640,1628401,203926,1629022,1630170,1628966,1629234
22100705,1610612742,1629029,1627827,1628973,203501,204001,1628467,203493,203939,1630182
22100706,1610612750,1626157,1629020,1626156,1630162,1630183,1629669,1627752,1629675,1627736
22100707,1610612743,203999,203085,203932,1628420,203115,1627854,1630267,1630192,1628432
22100708,1610612744,201939,203952,1629673,203490,1626172,1627814,202357,1627780,1630228
22100709,1610612739,1629636,1630596,1629731,1630171,201567,200765,202334,1630205,1626224
22100710,1610612737,1629027,1629631,203991,1628989,203992,201568,203476,1626153,101150
22100711,1610612745,1626174,1630224,1629645,1630256,1629726,1630528,1628464,1630231,201571
22100712,1610612740,1628404,1628984,1630529,1629638,202685,202066,1629637,1630631,1629109
22100713,1610612756,101108,1629661,1626164,1628969,202687,1629013,201580,203901,1630688
22100714,1610612765,1630595,1630180,1630165,1628977,1630191,202709,1626168,203585,1628402
22100715,1610612761,1627783,1628384,1629018,1628449,1630201,1630173,1629139,1630625,1630551
22100716,1610612764,203078,1628398,203915,203484,1630166,1626149,1630557,1628418,1629060
22100717,1610612738,1628369,1629057,1627759,203935,1629684,201143,1626196,1630174,203471
22100718,1610612751,201935,1630556,201988,1627761,201949,1628971,200746,1629651,1630549
22100719,1610612745,1630224,1630231,1629645,1629726,201569,1626174,1630528,1630578,1630256
22100720,1610612744,201939,1629673,203952,202691,1627814,1626172,203490,202357,1630228
22100721,1610612757,203468,203496,1629014,203994,1629642,1626181,203463,1630570,1628372
22100722,1610612739,1626224,1630596,1628386,1630171,201567,1629636,200765,1630205,1629731
22100723,1610612754,202362,1628470,1630543,1630613,203200,1630537,1627747,1629048,1629052
22100724,1610612753,1630591,1630532,1630175,1628976,203914,1628964,1629643,203082,1629021
22100725,1610612737,1626153,1628381,1629027,201568,203992,203991,1630168,101150,1628989
22100726,1610612751,1630560,1630556,1628971,203552,201988,200746,1630561,201949,201609
22100727,1610612748,1629216,1629639,1628389,202710,1629130,1628997,200782,1629622,203473
22100728,1610612759,1627749,1629640,1628401,1627751,1630170,203926,1629022,1629111,1630200
22100729,1610612740,1630529,1628404,1628984,1629638,1626195,202066,1629637,1630631,1630230
22100730,1610612760,1628983,1630581,1629652,1629026,1630526,1629647,1630544,1630598,203488
22100731,1610612762,202355,202711,201144,203903,1626220,204060,200752,1630235,1629672
22100732,1610612757,1626181,203468,1629014,203994,203503,203463,1629604,1630570,1630535
22100733,1610612755,1630178,202699,203954,1627788,1629680,1627777,201980,1630198,203083
22100734,1610612744,201939,203952,202691,203490,1626172,1629673,1630228,202357,1627780
22100735,1610612766,1628970,203486,1626179,1630163,1628998,1629023,202397,1630547,1626162
22100736,1610612753,1630175,1628964,1628976,1630591,1630532,1629643,203914,203082,1629021
22100737,1610612737,1629027,1629631,203992,1628381,201568,203991,1628989,1630168,1626153
22100738,1610612748,202710,1628389,1629639,1629216,200782,1629130,1628997,1629622,203473
22100739,1610612745,1626174,1629726,201569,1630224,1630256,1630231,1630528,201571,1630578
22100740,1610612763,1629630,1628991,1630217,1629001,1630533,1629634,203500,1629723,1629681
22100741,1610612760,1629652,1630581,1629647,1630544,1629026,1630526,203488,1628983,1629660
22100742,1610612759,1629640,1627749,1628401,1627751,1629022,203926,1630170,1629234,1630563
22100743,1610612756,1628969,1626164,1629661,101108,202687,1629013,1630188,203901,1630688
22100744,1610612749,201950,203507,203114,1628960,1626171,1628978,1626192,201588,202083
22100745,1610612740,1630529,1628404,202066,1626195,1628984,1629638,1630631,1629637,1630230
22100746,1610612742,1628973,1629029,1627827,203493,1630182,1628467,203939,1628373,1627737
22100747,1610612755,1630178,203954,202699,203552,1627777,1629680,1627788,201980,203083
22100748,1610612748,202710,1628389,1629216,1629639,200782,1629622,1628997,1629130,203473
22100749,1610612763,1629630,1629723,1630217,203500,1629001,203937,1628991,1629634,1629681
22100750,1610612744,203952,201939,1626172,203490,1629673,202691,1627780,1627814,1629308
22100751,1610612737,1629027,203992,1628381,1629631,201568,1628989,203991,1630168,101150
22100752,1610612766,1626179,1628998,1630163,1628970,203486,1629023,1630547,202397,1630208
22100753,1610612741,201942,1630245,203897,202696,1629632,1629750,1628972,1629744,1628396
22100754,1610612765,1630595,1630180,1630191,202709,1628402,1630165,203585,1626168,1628977
22100755,1610612753,1628976,1630591,1630532,1630175,203914,1629643,1628964,203082,1629021
22100756,1610612749,201950,1628960,203507,203114,1626171,1626192,1628978,202083,1629670
22100757,1610612750,1630162,1626157,1630183,1629162,1629669,1629020,1627752,1627736,1629675
22100758,1610612756,1628969,101108,1626164,1629661,202687,1630688,1629013,201580,203901
22100759,1610612739,1626224,1628386,201567,1629164,1630171,1630205,1630596,1629731,200765
22100760,1610612754,1627747,203200,1630537,1630543,203087,1628470,1630613,1630678,202362
22100761,1610612755,203083,1630178,203552,202699,1629680,201980,1627777,1630198,1629646
22100762,1610612738,201143,1627759,1628369,203935,1629057,1629684,1626196,203471,1630174
22100763,1610612752,203944,203095,1629628,202692,1629656,1629011,203457,1630167,202689
22100764,1610612745,201569,1626174,1629645,1630224,1630256,1629726,1630231,1630528,1630578
22100765,1610612760,1629652,1630581,1630598,1629647,1629026,1630544,202324,1629660,203488
22100766,1610612765,1630180,202709,203924,1630191,1628402,1626168,1630595,1630165,203482
22100767,1610612737,1628989,1629631,203992,1628381,203991,1626153,1630168,201568,101150
22100768,1610612749,203507,201950,203114,1626171,1628960,1626192,1628978,202083,1630572
22100769,1610612741,201942,1630245,203897,202696,1629632,1629750,1628972,1629744,1629076
22100770,1610612750,1626157,1630183,1629162,1630162,1629669,1627736,1627752,1629675,1629020
22100771,1610612759,1627749,1629640,1628401,1630170,1629022,1630563,203926,1627751,1628966
22100772,1610612756,1626164,1628969,101108,1629028,203109,1629661,201580,203901,1630688
22100773,1610612754,1630678,1628470,1627747,203200,1630537,1630613,202362,203087,1626208
22100774,1610612755,202699,1630178,203954,1629680,201980,1630198,1627777,203083,1629619
22100775,1610612738,1627759,1629057,203935,1628369,201143,1626196,1629684,203471,1628981
22100776,1610612752,1629628,203944,203095,1629011,1630193,202689,203457,1629656,202692
22100777,1610612745,1630224,1626174,1629645,201569,1630256,1630578,1629726,1630231,1630528
22100778,1610612742,1629029,1627827,1628973,1628467,203493,1630182,1627737,203939,1628373
22100779,1610612762,1630235,202711,1626220,1630215,201144,200752,1628962,1629672,1630190
22100780,1610612758,1630169,1630558,203090,203084,1627741,1627745,1629002,1626158,1629663
22100781,1610612747,203076,201566,2546,1628370,202340,1630559,1629659,1626169,2730
22100782,1610612765,1630180,1630191,203924,202709,1628402,1630165,1626168,203585,1628977
22100783,1610612737,1628989,1629027,203992,1628381,203991,201568,1629631,1626153,1630168
22100784,1610612761,1630567,1629018,1627832,1628384,1627783,1630173,1628449,1630625,1630551
22100785,1610612744,201939,203952,1627814,1630228,1629673,1630541,202691,1626172,1629308
22100786,1610612746,202694,201586,202704,1628379,201587,1629599,202339,1628392,1629611
22100787,1610612766,1626179,1628970,1630163,203486,202330,1626162,1629023,1628998,1630547
22100788,1610612765,1630180,1630191,1628977,203924,202709,1630165,1628402,203585,1626168
22100789,1610612754,1627747,1628470,1630678,203200,1630613,1630537,202362,1629617,1629052
22100790,1610612761,1627783,1627832,1630567,1629018,1628384,1630173,1628449,1630625,203920
22100791,1610612742,1629029,1627827,1628973,203493,203939,1630182,1628373,1627737,203504
22100792,1610612759,1627749,1629640,1627751,1628401,1630170,1630563,203926,1628966,1628380
22100793,1610612762,202711,1630235,1626220,202355,1628962,201144,1630215,1628378,1629672
22100794,1610612743,203999,203115,1628420,1630192,1628432,1627854,201145,203085,1630538
22100795,1610612757,203468,1629014,203503,203994,1629604,1630570,203463,1628372,1630535
22100796,1610612753,1630175,1630591,1630532,203914,1628976,1628964,1629643,1629021,1629649
22100797,1610612766,1628998,1628970,1626179,1626162,203486,202330,1630163,1629023,1630208
22100798,1610612764,203484,1629060,1628398,1626149,203915,203526,1628988,1630166,1630557
22100799,1610612747,203076,2544,1628370,2772,201566,1629659,1626169,1630559,202340
22100800,1610612757,203463,1629014,203468,203994,1630570,1629604,203503,1628372,1626159
22100801,1610612758,1630169,203090,203084,1630558,1626158,1629002,1627741,1627745,203458
22100802,1610612741,201942,1630245,202696,1629744,1629750,1628972,1630792,1628396,1628035
22100803,1610612750,1626157,1630162,1626156,201976,1629020,1630183,1627736,1629162,1629675
22100804,1610612743,203115,203932,1628420,203999,1627854,1630192,201145,1630538,202326
22100805,1610612739,201567,200765,1628386,1626224,1630596,1630171,1629731,1629164,1630205
22100806,1610612753,1630175,1630591,1628976,1628964,1630532,203914,1629643,203082,1629021
22100807,1610612742,1627827,203493,203939,1628973,1629029,1630182,1628373,203504,1627737
22100808,1610612745,1626174,1629645,1630224,1630256,1629726,1630578,1630528,1630231,1629717
22100809,1610612746,202694,1629611,202704,1629599,1626181,203496,1628379,1627826,201586
22100810,1610612766,1630163,1628970,1626179,1626162,1629023,203486,202397,202330,1630176
22100811,1610612764,1628988,1628398,1629060,1630557,203915,1630166,203484,1628418,1626149
22100812,1610612741,203897,201942,202696,1630245,1629632,1629750,1628972,1628396,1629744
22100813,1610612760,1629652,1629647,1630544,1629026,1630581,202324,1629660,1629603,1630177
22100814,1610612762,1628378,202711,1626220,201144,1628962,203903,1630235,202355,1629672
22100815,1610612755,202699,1629680,1630178,203954,203552,1627777,201980,203083,1627788
22100816,1610612737,1628989,1629027,1629631,1626153,201568,203991,203992,1628381,1630168
22100817,1610612751,1628971,1628975,1630561,1630560,1630549,201949,201988,1627761,201933
22100818,1610612763,1629001,1629630,1630217,1628991,203937,1629634,1629723,1630533,203500
22100819,1610612740,1629637,1627742,1630529,1628984,202685,1630230,1630631,1630530,1629109
22100820,1610612742,1629029,1627827,203493,1628973,203504,1630182,203939,1628467,1628373
22100821,1610612743,203115,203932,203999,1628420,1630538,1630192,201145,203210,1627854
22100822,1610612747,203076,2544,1628370,1629659,201566,1626169,1630559,2772,202340
22100823,1610612757,1629014,1629604,203994,1626159,203463,1628372,1630570,1630535,1629833
22100824,1610612758,1628368,1629002,203084,1630558,1627745,1630186,203458,1629663,203090
22100825,1610612739,1630596,1628386,1629636,1627747,1630171,201567,200765,1626224,1629731
22100826,1610612766,1628970,1626179,1630163,1626162,1629023,203486,202397,1630208,1630539
22100827,1610612760,1629660,1629652,1629026,1630177,1630197,1630581,1629647,1630544,202324
22100828,1610612762,1628378,202711,1626220,203903,202355,201144,1630235,1628962,1629672
22100829,1610612757,1629604,1629014,1626159,203994,203463,1628372,1630535,1630570,1629833
22100830,1610612758,203084,1628368,1630558,1627734,203087,203200,1629002,1626158,1627745
22100831,1610612765,1630180,1628977,202709,203924,1628402,203585,203482,1630191,1630165
22100832,1610612764,1628398,203484,1630166,203526,1630557,1630264,1629060,1628418,1630216
22100833,1610612740,203468,202685,1627742,1628984,1630529,1630631,1629109,1629637,202066
22100834,1610612745,1630256,1629645,1630224,1626174,1629726,1630231,1630578,1630528,1628021
22100835,1610612742,1627827,1629029,1628973,203493,1628467,203939,1630182,203504,1628373
22100836,1610612756,1628969,101108,1626164,203109,1629028,1629661,201580,202687,1630688
22100837,1610612744,201939,1630228,203952,202691,1629673,202357,1626172,1627814,1627780
22100838,1610612765,1630180,1630191,1630165,203924,1628977,1630595,202709,203482,203585
22100839,1610612754,1627741,1630169,1629052,1630537,1630188,202684,1630613,202362,1630543
22100840,1610612755,202699,203954,1630178,1629680,1627788,1629003,1627777,201980,1630194
22100841,1610612737,1629027,1628989,203992,1629631,201568,203991,1628381,1630168,1626153
22100842,1610612738,203935,1627759,1629057,1628369,201143,1628401,1629684,1630202,1630573
22100843,1610612741,1630245,201942,203897,202696,1629750,1629632,1628396,1628972,1630792
22100844,1610612762,1628378,1626220,202711,202355,201144,1630235,203903,1628962,1629672
22100845,1610612757,1626159,1629014,1628404,203994,203463,1629604,1630535,1630570,1630190
22100846,1610612766,1626179,1630163,1628970,203486,1626149,1629023,1626162,1630547,1630550
22100847,1610612764,1630557,1628398,203484,203526,1630166,1628418,1629060,202397,1630264
22100848,1610612740,1630529,203468,1627742,202685,1628984,1629637,1630631,1626195,202066
22100849,1610612755,1630178,203954,202699,1629680,1627777,201980,1629003,1627788,1630194
22100850,1610612761,1627783,1629018,1627832,1628384,1630567,203920,1628449,1630173,1630625
22100851,1610612748,1628389,200768,202710,200782,1629130,1629216,1629639,1629622,203473
22100852,1610612741,1630245,201942,1629632,202696,1628972,1627884,1630792,1629744,1629076
22100853,1610612742,203493,1629029,1628973,1627827,203939,1628467,1630182,1628373,203504
22100854,1610612744,201939,203952,202691,1626172,1630228,1629673,203490,1627814,202357
22100855,1610612756,1628969,1626164,101108,1629661,1629028,203109,1628470,203901,201580
