model_id,estimator_name,estimator_params,test_accuracy,test_f1,cv_mean,n_features_after_preprocess,model_complexity_proxy,tool,export_status,export_error,source_path,source_size_bytes,source_size_kb,compile_status,object_size_bytes,binary_size_bytes
rf_n30_d10,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 30, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,m2cgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n30_d10,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 30, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,micromlgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n30_d10,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 30, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,sklearn_porter,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n100_d5,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,m2cgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n100_d5,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,micromlgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n100_d5,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,sklearn_porter,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n100_d10,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,m2cgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n100_d10,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,micromlgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
rf_n100_d10,RandomForestClassifier,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,sklearn_porter,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
extratrees_n30_d10,ExtraTreesClassifier,"{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 30, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,m2cgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
extratrees_n30_d10,ExtraTreesClassifier,"{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 30, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,micromlgen,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
extratrees_n30_d10,ExtraTreesClassifier,"{""bootstrap"": false, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 30, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 0, ""verbose"": 0, ""warm_start"": false}",,,,,,sklearn_porter,fit_failed,PermissionError: [Errno 1] Operation not permitted,,,,skipped_fit_failed,,
